company,competitors
AAT,"Sep 08, 2023",20.16
AAT,"Sep 07, 2023",20.34
AAT,"Sep 06, 2023",20.48
AAT,"Sep 05, 2023",20.14
AAT,"Sep 01, 2023",20.87
AAT,"Aug 31, 2023",20.75
AAT,"Aug 30, 2023",20.90
AAT,"Aug 29, 2023",20.86
AAT,"Aug 28, 2023",20.64
AAT,"Aug 25, 2023",20.14
AAT,"Aug 24, 2023",20.27
AAT,"Aug 23, 2023",20.28
AAT,"Aug 22, 2023",19.82
AAT,"Aug 21, 2023",19.98
AAT,"Aug 18, 2023",20.25
AAT,"Aug 17, 2023",20.20
AAT,"Aug 16, 2023",20.32
AAT,"Aug 15, 2023",20.60
AAT,"Aug 14, 2023",21.25
AAT,"Aug 11, 2023",21.59
AAT,"Aug 10, 2023",21.50
AAT,"Aug 09, 2023",21.68
AAT,"Aug 08, 2023",21.82
AAT,"Aug 07, 2023",22.25
AAU,"Dec 22, 2023",0.1400
AAU,"Dec 21, 2023",0.1500
AAU,"Dec 20, 2023",0.1500
AAU,"Dec 19, 2023",0.1500
AAU,"Dec 18, 2023",0.1400
AAU,"Dec 15, 2023",0.1500
AAU,"Dec 14, 2023",0.1500
AAU,"Dec 13, 2023",0.1500
AAU,"Dec 12, 2023",0.1400
AAU,"Dec 11, 2023",0.1400
AAU,"Dec 08, 2023",0.1400
AAU,"Dec 07, 2023",0.1500
AAU,"Dec 06, 2023",0.1400
AAU,"Dec 05, 2023",0.1400
AAU,"Dec 04, 2023",0.1400
AAU,"Dec 01, 2023",0.1500
AAU,"Nov 30, 2023",0.1500
AAU,"Nov 29, 2023",0.1500
AAU,"Nov 28, 2023",0.1400
AAU,"Nov 27, 2023",0.1400
AAU,"Nov 24, 2023",0.1400
AAU,"Nov 22, 2023",0.1400
AAU,"Nov 21, 2023",0.1400
AAU,"Nov 20, 2023",0.1400
AAU,"Nov 17, 2023",0.1400
AAU,"Nov 16, 2023",0.1400
AAU,"Nov 15, 2023",0.1400
AAU,"Nov 14, 2023",0.1400
AAU,"Nov 13, 2023",0.1400
AAU,"Nov 10, 2023",0.1400
AAU,"Nov 09, 2023",0.1400
AAU,"Nov 08, 2023",0.1400
AAU,"Nov 07, 2023",0.1400
AAU,"Nov 06, 2023",0.1400
AAU,"Nov 03, 2023",0.1400
AAU,"Nov 02, 2023",0.1400
AAU,"Nov 01, 2023",0.1400
AAU,"Oct 31, 2023",0.1400
AAU,"Oct 30, 2023",0.1400
AAU,"Oct 27, 2023",0.1400
AAU,"Oct 26, 2023",0.1400
AAU,"Oct 25, 2023",0.1400
AAU,"Oct 24, 2023",0.1400
AAU,"Oct 23, 2023",0.1400
AAU,"Oct 20, 2023",0.1400
AAU,"Oct 19, 2023",0.1400
AAU,"Oct 18, 2023",0.1400
AAU,"Oct 17, 2023",0.1400
AAU,"Oct 16, 2023",0.1400
AAU,"Oct 13, 2023",0.1400
AAU,"Oct 12, 2023",0.1300
AAU,"Oct 11, 2023",0.1300
AAU,"Oct 10, 2023",0.1300
AAU,"Oct 09, 2023",0.1300
AAU,"Oct 06, 2023",0.1300
AAU,"Oct 05, 2023",0.1300
AAU,"Oct 04, 2023",0.1400
AAU,"Oct 03, 2023",0.1400
AAU,"Oct 02, 2023",0.1400
AAU,"Sep 29, 2023",0.1500
AAU,"Sep 28, 2023",0.1400
AAU,"Sep 27, 2023",0.1300
AAU,"Sep 26, 2023",0.1300
AAU,"Sep 25, 2023",0.1300
AAU,"Sep 22, 2023",0.1300
AAU,"Sep 21, 2023",0.1300
AAU,"Sep 20, 2023",0.1300
AAU,"Sep 19, 2023",0.1300
AAU,"Sep 18, 2023",0.1300
AAU,"Sep 15, 2023",0.1300
AAU,"Sep 14, 2023",0.1300
AAU,"Sep 13, 2023",0.1300
AAU,"Sep 12, 2023",0.1300
AAU,"Sep 11, 2023",0.1200
AAU,"Sep 08, 2023",0.1200
AAU,"Sep 07, 2023",0.1200
AAU,"Sep 06, 2023",0.1200
AAU,"Sep 05, 2023",0.1200
AAU,"Sep 01, 2023",0.1200
AAU,"Aug 31, 2023",0.1200
AAU,"Aug 30, 2023",0.1200
AAU,"Aug 29, 2023",0.1300
AAU,"Aug 28, 2023",0.1200
AAU,"Aug 25, 2023",0.1200
AAU,"Aug 24, 2023",0.1200
AAU,"Aug 23, 2023",0.1200
AAU,"Aug 22, 2023",0.1200
AAU,"Aug 21, 2023",0.1200
AAU,"Aug 18, 2023",0.1200
AAU,"Aug 17, 2023",0.1200
AAU,"Aug 16, 2023",0.1200
AAU,"Aug 15, 2023",0.1300
AAU,"Aug 14, 2023",0.1300
AAU,"Aug 11, 2023",0.1300
AAU,"Aug 10, 2023",0.1300
AAU,"Aug 09, 2023",0.1300
AAU,"Aug 08, 2023",0.1400
AAU,"Aug 07, 2023",0.1500
AAU,"Aug 04, 2023",0.1500
AAU,"Aug 03, 2023",0.1500
ABAT,"Dec 22, 2023",5.56
ABAT,"Dec 21, 2023",5.62
ABAT,"Dec 20, 2023",5.31
ABAT,"Dec 19, 2023",6.31
ABAT,"Dec 18, 2023",5.75
ABAT,"Dec 15, 2023",5.07
ABAT,"Dec 14, 2023",4.66
ABAT,"Dec 13, 2023",4.19
ABAT,"Dec 12, 2023",4.03
ABAT,"Dec 11, 2023",4.02
ABAT,"Dec 08, 2023",4.00
ABAT,"Dec 07, 2023",4.10
ABAT,"Dec 06, 2023",3.98
ABAT,"Dec 05, 2023",4.08
ABAT,"Dec 04, 2023",4.54
ABAT,"Dec 01, 2023",4.33
ABAT,"Nov 30, 2023",4.35
ABAT,"Nov 29, 2023",4.29
ABAT,"Nov 28, 2023",4.30
ABAT,"Nov 27, 2023",4.13
ABAT,"Nov 24, 2023",4.36
ABAT,"Nov 22, 2023",4.11
ABAT,"Nov 21, 2023",4.11
ABAT,"Nov 20, 2023",4.11
ABAT,"Nov 17, 2023",4.09
ABAT,"Nov 16, 2023",4.04
ABAT,"Nov 15, 2023",4.20
ABAT,"Nov 14, 2023",4.37
ABAT,"Nov 13, 2023",4.06
ABAT,"Nov 10, 2023",4.15
ABAT,"Nov 09, 2023",4.39
ABAT,"Nov 08, 2023",4.50
ABAT,"Nov 07, 2023",4.30
ABAT,"Nov 06, 2023",4.45
ABAT,"Nov 03, 2023",4.59
ABAT,"Nov 02, 2023",4.59
ABAT,"Nov 01, 2023",4.18
ABAT,"Oct 31, 2023",4.86
ABAT,"Oct 30, 2023",5.39
ABAT,"Oct 27, 2023",4.24
ABAT,"Oct 26, 2023",3.90
ABAT,"Oct 25, 2023",4.64
ABAT,"Oct 24, 2023",5.57
ABAT,"Oct 23, 2023",5.55
ABAT,"Oct 20, 2023",6.11
ABAT,"Oct 19, 2023",6.73
ABAT,"Oct 18, 2023",6.72
ABAT,"Oct 17, 2023",7.10
ABAT,"Oct 16, 2023",7.64
ABAT,"Oct 13, 2023",7.54
ABAT,"Oct 12, 2023",7.14
ABAT,"Oct 11, 2023",6.88
ABAT,"Oct 10, 2023",6.89
ABAT,"Oct 09, 2023",6.72
ABAT,"Oct 06, 2023",7.15
ABAT,"Oct 05, 2023",7.16
ABAT,"Oct 04, 2023",7.15
ABAT,"Oct 03, 2023",7.44
ABAT,"Oct 02, 2023",7.86
ABAT,"Sep 29, 2023",8.62
ABAT,"Sep 28, 2023",8.42
ABAT,"Sep 27, 2023",8.75
ABAT,"Sep 26, 2023",9.18
ABAT,"Sep 25, 2023",9.95
ABAT,"Sep 22, 2023",10.85
ABAT,"Sep 21, 2023",11.15
ABAT,"Sep 20, 2023",9.40
ABAT,"Sep 19, 2023",9.42
ABAT,"Sep 18, 2023",10.33
ABAT,"Sep 15, 2023",9.70
ABAT,"Sep 14, 2023",8.40
ABAT,"Sep 13, 2023",8.78
ABAT,"Sep 12, 2023",9.54
ABAT,"Sep 11, 2023",9.83
ABAT,"Sep 08, 2023",9.51
ABAT,"Sep 07, 2023",10.22
ABAT,"Sep 06, 2023",9.81
ABAT,"Sep 05, 2023",9.98
ABAT,"Sep 01, 2023",9.75
ABAT,"Aug 31, 2023",9.23
ABAT,"Aug 30, 2023",8.25
ABAT,"Aug 29, 2023",8.28
ABAT,"Aug 28, 2023",8.37
ABAT,"Aug 25, 2023",8.48
ABAT,"Aug 24, 2023",8.40
ABAT,"Aug 23, 2023",8.70
ABAT,"Aug 22, 2023",9.07
ABAT,"Aug 21, 2023",8.46
ABAT,"Aug 18, 2023",8.67
ABAT,"Aug 17, 2023",8.73
ABAT,"Aug 16, 2023",8.65
ABAT,"Aug 15, 2023",9.00
ABAT,"Aug 14, 2023",9.07
ABAT,"Aug 11, 2023",8.94
ABAT,"Aug 10, 2023",9.23
ABAT,"Aug 09, 2023",10.05
ABAT,"Aug 08, 2023",9.90
ABAT,"Aug 07, 2023",9.60
ABAT,"Aug 04, 2023",9.80
ABCB,"Dec 22, 2023",52.52
AB,"Dec 22, 2023",31.78
ABCB,"Dec 21, 2023",51.74
ABCB,"Dec 20, 2023",51.49
ABCB,"Dec 19, 2023",52.48
ABCB,"Dec 18, 2023",51.43
ABCB,"Dec 15, 2023",52.16
ABCB,"Dec 14, 2023",52.56
ABCB,"Dec 13, 2023",50.10
ABCB,"Dec 12, 2023",46.82
ABCB,"Dec 11, 2023",47.07
ABCB,"Dec 08, 2023",47.00
ABCB,"Dec 07, 2023",46.80
ABCB,"Dec 06, 2023",45.85
ABCB,"Dec 05, 2023",45.76
ABCB,"Dec 04, 2023",46.35
ABCB,"Dec 01, 2023",45.22
ABCB,"Nov 30, 2023",42.58
ABCB,"Nov 29, 2023",42.64
ABCB,"Nov 28, 2023",42.09
ABCB,"Nov 27, 2023",42.39
ABCB,"Nov 24, 2023",42.59
ABCB,"Nov 22, 2023",42.59
ABCB,"Nov 21, 2023",42.28
ABCB,"Nov 20, 2023",43.15
ABCB,"Nov 17, 2023",43.39
ABCB,"Nov 16, 2023",42.96
ABCB,"Nov 15, 2023",43.53
ABCB,"Nov 14, 2023",43.00
ABCB,"Nov 13, 2023",39.81
ABCB,"Nov 10, 2023",39.45
ABCB,"Nov 09, 2023",39.23
ABCB,"Nov 08, 2023",40.06
ABCB,"Nov 07, 2023",40.68
ABCB,"Nov 06, 2023",41.36
ABCB,"Nov 03, 2023",41.84
ABCB,"Nov 02, 2023",40.48
ABCB,"Nov 01, 2023",38.13
ABCB,"Oct 31, 2023",37.30
ABCB,"Oct 30, 2023",37.00
ABCB,"Oct 27, 2023",35.94
ABCB,"Oct 26, 2023",36.18
ABCB,"Oct 25, 2023",35.17
ABCB,"Oct 24, 2023",35.45
ABCB,"Oct 23, 2023",35.75
ABCB,"Oct 20, 2023",36.19
ABCB,"Oct 19, 2023",37.20
ABCB,"Oct 18, 2023",37.58
ABCB,"Oct 17, 2023",38.75
ABCB,"Oct 16, 2023",38.49
ABCB,"Oct 13, 2023",37.66
ABCB,"Oct 12, 2023",38.70
ABCB,"Oct 11, 2023",39.33
ABCB,"Oct 10, 2023",39.11
ABCB,"Oct 09, 2023",38.22
ABCB,"Oct 06, 2023",38.28
ABCB,"Oct 05, 2023",37.89
ABCB,"Oct 04, 2023",37.39
ABCB,"Oct 03, 2023",36.98
ABCB,"Oct 02, 2023",37.77
ABCB,"Sep 29, 2023",38.39
ABCB,"Sep 28, 2023",37.63
ABCB,"Sep 27, 2023",37.08
ABCB,"Sep 26, 2023",37.09
ABCB,"Sep 25, 2023",37.69
ABCB,"Sep 22, 2023",37.03
ABCB,"Sep 21, 2023",37.26
ABCB,"Sep 20, 2023",38.01
ABCB,"Sep 19, 2023",38.55
ABCB,"Sep 18, 2023",38.68
ABCB,"Sep 15, 2023",39.23
ABCB,"Sep 14, 2023",39.44
ABCB,"Sep 13, 2023",38.39
ABCB,"Sep 12, 2023",39.00
ABCB,"Sep 11, 2023",38.76
ABCB,"Sep 08, 2023",39.05
ABCB,"Sep 07, 2023",38.99
ABCB,"Sep 06, 2023",39.49
ABCB,"Sep 05, 2023",40.29
ABCB,"Sep 01, 2023",41.60
ABCB,"Aug 31, 2023",40.59
ABCB,"Aug 30, 2023",39.90
ABCB,"Aug 29, 2023",40.10
ABCB,"Aug 28, 2023",39.81
ABCB,"Aug 25, 2023",39.28
ABCB,"Aug 24, 2023",39.53
ABCB,"Aug 23, 2023",39.59
ABCB,"Aug 22, 2023",39.13
ABCB,"Aug 21, 2023",40.47
ABCB,"Aug 18, 2023",40.96
ABCB,"Aug 17, 2023",41.06
ABCB,"Aug 16, 2023",41.01
ABCB,"Aug 15, 2023",41.65
ABCB,"Aug 14, 2023",42.98
ABCB,"Aug 11, 2023",43.84
ABCB,"Aug 10, 2023",43.40
ABCB,"Aug 09, 2023",43.57
ABCB,"Aug 08, 2023",44.42
ABCB,"Aug 07, 2023",45.13
ABCB,"Aug 04, 2023",44.37
AB,"Dec 21, 2023",31.17
AB,"Dec 20, 2023",31.62
AB,"Dec 19, 2023",32.75
AB,"Dec 18, 2023",32.21
AB,"Dec 15, 2023",32.02
AB,"Dec 14, 2023",31.87
AB,"Dec 13, 2023",30.81
AB,"Dec 12, 2023",30.56
AB,"Dec 11, 2023",29.82
AB,"Dec 08, 2023",30.03
AB,"Dec 07, 2023",29.40
AB,"Dec 06, 2023",28.42
AB,"Dec 05, 2023",28.43
AB,"Dec 04, 2023",28.46
AB,"Dec 01, 2023",29.09
AB,"Nov 30, 2023",28.95
AB,"Nov 29, 2023",28.58
AB,"Nov 28, 2023",28.26
AB,"Nov 27, 2023",27.86
AB,"Nov 24, 2023",28.39
AB,"Nov 22, 2023",28.01
AB,"Nov 21, 2023",28.20
AB,"Nov 20, 2023",28.54
AB,"Nov 17, 2023",28.06
AB,"Nov 16, 2023",28.09
AB,"Nov 15, 2023",27.40
AB,"Nov 14, 2023",27.39
AB,"Nov 13, 2023",26.08
AB,"Nov 10, 2023",26.62
AB,"Nov 09, 2023",27.16
AB,"Nov 08, 2023",27.71
AB,"Nov 07, 2023",27.80
AB,"Nov 06, 2023",28.32
AB,"Nov 03, 2023",28.40
AB,"Nov 02, 2023",28.24
AB,"Nov 01, 2023",27.75
AB,"Oct 31, 2023",28.08
AB,"Oct 30, 2023",27.98
AB,"Oct 27, 2023",27.88
AB,"Oct 26, 2023",27.91
AB,"Oct 25, 2023",27.76
AB,"Oct 24, 2023",28.24
AB,"Oct 23, 2023",28.24
AB,"Oct 20, 2023",28.38
AB,"Oct 19, 2023",28.65
AB,"Oct 18, 2023",28.72
AB,"Oct 17, 2023",29.25
AB,"Oct 16, 2023",29.00
AB,"Oct 13, 2023",28.74
AB,"Oct 12, 2023",29.27
AB,"Oct 11, 2023",29.85
AB,"Oct 10, 2023",29.76
AB,"Oct 09, 2023",30.28
AB,"Oct 06, 2023",30.22
AB,"Oct 05, 2023",30.25
AB,"Oct 04, 2023",29.88
AB,"Oct 03, 2023",29.45
AB,"Oct 02, 2023",29.70
AB,"Sep 29, 2023",29.67
AB,"Sep 28, 2023",29.93
AB,"Sep 27, 2023",30.15
AB,"Sep 26, 2023",30.19
AB,"Sep 25, 2023",30.66
AB,"Sep 22, 2023",30.62
AB,"Sep 21, 2023",31.14
AB,"Sep 20, 2023",31.28
AB,"Sep 19, 2023",31.45
AB,"Sep 18, 2023",31.58
AB,"Sep 15, 2023",32.20
AB,"Sep 14, 2023",31.56
AB,"Sep 13, 2023",31.16
AB,"Sep 12, 2023",31.50
AB,"Sep 11, 2023",31.28
AB,"Sep 08, 2023",31.25
AB,"Sep 07, 2023",31.87
AB,"Sep 06, 2023",31.52
AB,"Sep 05, 2023",31.52
AB,"Sep 01, 2023",30.51
AB,"Aug 31, 2023",30.27
AB,"Aug 30, 2023",30.46
AB,"Aug 29, 2023",30.85
AB,"Aug 28, 2023",30.33
AB,"Aug 25, 2023",29.69
AB,"Aug 24, 2023",29.36
AB,"Aug 23, 2023",29.65
AB,"Aug 22, 2023",28.91
AB,"Aug 21, 2023",29.52
AB,"Aug 18, 2023",30.02
AB,"Aug 17, 2023",29.43
AB,"Aug 16, 2023",28.93
AB,"Aug 15, 2023",28.57
AB,"Aug 14, 2023",29.28
AB,"Aug 11, 2023",29.45
AB,"Aug 10, 2023",28.75
AB,"Aug 09, 2023",28.74
AB,"Aug 08, 2023",29.66
AB,"Aug 07, 2023",30.34
AB,"Aug 04, 2023",30.88
ABCL,"Dec 22, 2023",5.69
ABCL,"Dec 21, 2023",5.69
ABCL,"Dec 20, 2023",5.43
ABCL,"Dec 19, 2023",5.68
ABCL,"Dec 18, 2023",5.32
ABCL,"Dec 15, 2023",5.43
ABCL,"Dec 14, 2023",5.48
ABCL,"Dec 13, 2023",5.04
ABCL,"Dec 12, 2023",4.78
ABCL,"Dec 11, 2023",4.79
ABCL,"Dec 08, 2023",4.87
ABCL,"Dec 07, 2023",4.84
ABCL,"Dec 06, 2023",4.85
ABCL,"Dec 05, 2023",4.50
ABCL,"Dec 04, 2023",4.64
ABCL,"Dec 01, 2023",4.83
ABCL,"Nov 30, 2023",4.71
ABCL,"Nov 29, 2023",4.78
ABCL,"Nov 28, 2023",4.73
ABCL,"Nov 27, 2023",4.53
ABCL,"Nov 24, 2023",4.43
ABCL,"Nov 22, 2023",4.43
ABCL,"Nov 21, 2023",4.34
ABCL,"Nov 20, 2023",4.60
ABCL,"Nov 17, 2023",4.47
ABCL,"Nov 16, 2023",4.38
ABCL,"Nov 15, 2023",4.53
ABCL,"Nov 14, 2023",4.33
ABCL,"Nov 13, 2023",3.98
ABCL,"Nov 10, 2023",4.04
ABCL,"Nov 09, 2023",4.04
ABCL,"Nov 08, 2023",4.18
ABCL,"Nov 07, 2023",4.40
ABCL,"Nov 06, 2023",4.47
ABCL,"Nov 03, 2023",4.70
ABCL,"Nov 02, 2023",4.43
ABCL,"Nov 01, 2023",4.12
ABCL,"Oct 31, 2023",4.11
ABCL,"Oct 30, 2023",4.04
ABCL,"Oct 27, 2023",3.91
ABCL,"Oct 26, 2023",4.14
ABCL,"Oct 25, 2023",4.06
ABCL,"Oct 24, 2023",4.45
ABCL,"Oct 23, 2023",4.27
ABCL,"Oct 20, 2023",4.32
ABCL,"Oct 19, 2023",4.29
ABCL,"Oct 18, 2023",4.35
ABCL,"Oct 17, 2023",4.40
ABCL,"Oct 16, 2023",4.28
ABCL,"Oct 13, 2023",4.26
ABCL,"Oct 12, 2023",3.98
ABCL,"Oct 11, 2023",4.39
ABCL,"Oct 10, 2023",4.52
ABCL,"Oct 09, 2023",4.40
ABCL,"Oct 06, 2023",4.42
ABCL,"Oct 05, 2023",4.42
ABCL,"Oct 04, 2023",4.43
ABCL,"Oct 03, 2023",4.38
ABCL,"Oct 02, 2023",4.46
ABCL,"Sep 29, 2023",4.60
ABCL,"Sep 28, 2023",4.66
ABCL,"Sep 27, 2023",4.71
ABCL,"Sep 26, 2023",4.70
ABCL,"Sep 25, 2023",4.77
ABCL,"Sep 22, 2023",5.00
ABCL,"Sep 21, 2023",4.91
ABCL,"Sep 20, 2023",5.08
ABCL,"Sep 19, 2023",5.08
ABCL,"Sep 18, 2023",5.13
ABCL,"Sep 15, 2023",5.34
ABCL,"Sep 14, 2023",5.17
ABCL,"Sep 13, 2023",5.25
ABCL,"Sep 12, 2023",5.14
ABCL,"Sep 11, 2023",5.36
ABCL,"Sep 08, 2023",5.41
ABCL,"Sep 07, 2023",5.56
ABCL,"Sep 06, 2023",5.51
ABCL,"Sep 05, 2023",5.55
ABCL,"Sep 01, 2023",5.59
ABCL,"Aug 31, 2023",5.45
ABCL,"Aug 30, 2023",5.80
ABCL,"Aug 29, 2023",5.66
ABCL,"Aug 28, 2023",5.50
ABCL,"Aug 25, 2023",5.51
ABCL,"Aug 24, 2023",5.50
ABCL,"Aug 23, 2023",5.56
ABCL,"Aug 22, 2023",5.50
ABCL,"Aug 21, 2023",5.58
ABCL,"Aug 18, 2023",5.49
ABCL,"Aug 17, 2023",5.50
ABCL,"Aug 16, 2023",5.50
ABCL,"Aug 15, 2023",5.52
ABCL,"Aug 14, 2023",5.59
ABCL,"Aug 11, 2023",5.76
ABCL,"Aug 10, 2023",5.88
ABCL,"Aug 09, 2023",6.02
ABCL,"Aug 08, 2023",5.89
ABCL,"Aug 07, 2023",5.85
ABCL,"Aug 04, 2023",6.04
ABCL,"Aug 03, 2023",6.97
ABEV,"Dec 22, 2023",2.8100
ABEV,"Dec 21, 2023",2.7730
ABEV,"Dec 20, 2023",2.7540
ABEV,"Dec 19, 2023",2.8300
ABEV,"Dec 18, 2023",2.8015
ABEV,"Dec 15, 2023",2.7350
ABEV,"Dec 14, 2023",2.7635
ABEV,"Dec 13, 2023",2.8110
ABEV,"Dec 12, 2023",2.7065
ABEV,"Dec 11, 2023",2.7445
ABEV,"Dec 08, 2023",2.7445
ABEV,"Dec 07, 2023",2.6970
ABEV,"Dec 06, 2023",2.6875
ABEV,"Dec 05, 2023",2.7255
ABEV,"Dec 04, 2023",2.6780
ABEV,"Dec 01, 2023",2.7065
ABEV,"Nov 30, 2023",2.6021
ABEV,"Nov 29, 2023",2.5831
ABEV,"Nov 28, 2023",2.6495
ABEV,"Nov 27, 2023",2.6211
ABEV,"Nov 24, 2023",2.6116
ABEV,"Nov 22, 2023",2.6211
ABEV,"Nov 21, 2023",2.5926
ABEV,"Nov 20, 2023",2.6400
ABEV,"Nov 17, 2023",2.6306
ABEV,"Nov 16, 2023",2.6495
ABEV,"Nov 15, 2023",2.6590
ABEV,"Nov 14, 2023",2.6590
ABEV,"Nov 13, 2023",2.6021
ABEV,"Nov 10, 2023",2.5831
ABEV,"Nov 09, 2023",2.5736
ABEV,"Nov 08, 2023",2.6211
ABEV,"Nov 07, 2023",2.6306
ABEV,"Nov 06, 2023",2.6116
ABEV,"Nov 03, 2023",2.5641
ABEV,"Nov 02, 2023",2.4786
ABEV,"Nov 01, 2023",2.4501
ABEV,"Oct 31, 2023",2.4026
ABEV,"Oct 30, 2023",2.3077
ABEV,"Oct 27, 2023",2.3172
ABEV,"Oct 26, 2023",2.3741
ABEV,"Oct 25, 2023",2.3362
ABEV,"Oct 24, 2023",2.3741
ABEV,"Oct 23, 2023",2.3267
ABEV,"Oct 20, 2023",2.3362
ABEV,"Oct 19, 2023",2.3267
ABEV,"Oct 18, 2023",2.3267
ABEV,"Oct 17, 2023",2.3931
ABEV,"Oct 16, 2023",2.4311
ABEV,"Oct 13, 2023",2.4216
ABEV,"Oct 12, 2023",2.4121
ABEV,"Oct 11, 2023",2.4691
ABEV,"Oct 10, 2023",2.4691
ABEV,"Oct 09, 2023",2.4026
ABEV,"Oct 06, 2023",2.4121
ABEV,"Oct 05, 2023",2.3646
ABEV,"Oct 04, 2023",2.4216
ABEV,"Oct 03, 2023",2.3741
ABEV,"Oct 02, 2023",2.4216
ABEV,"Sep 29, 2023",2.4501
ABEV,"Sep 28, 2023",2.4311
ABEV,"Sep 27, 2023",2.4026
ABEV,"Sep 26, 2023",2.4406
ABEV,"Sep 25, 2023",2.4881
ABEV,"Sep 22, 2023",2.4976
ABEV,"Sep 21, 2023",2.5166
ABEV,"Sep 20, 2023",2.5926
ABEV,"Sep 19, 2023",2.5926
ABEV,"Sep 18, 2023",2.5926
ABEV,"Sep 15, 2023",2.5926
ABEV,"Sep 14, 2023",2.5926
ABEV,"Sep 13, 2023",2.6021
ABEV,"Sep 12, 2023",2.5926
ABEV,"Sep 11, 2023",2.6400
ABEV,"Sep 08, 2023",2.5831
ABEV,"Sep 07, 2023",2.6021
ABEV,"Sep 06, 2023",2.6306
ABEV,"Sep 05, 2023",2.6400
ABEV,"Sep 01, 2023",2.6306
ABEV,"Aug 31, 2023",2.6306
ABEV,"Aug 30, 2023",2.7350
ABEV,"Aug 29, 2023",2.7540
ABEV,"Aug 28, 2023",2.7350
ABEV,"Aug 25, 2023",2.7160
ABEV,"Aug 24, 2023",2.7255
ABEV,"Aug 23, 2023",2.7825
ABEV,"Aug 22, 2023",2.7350
ABEV,"Aug 21, 2023",2.7065
ABEV,"Aug 18, 2023",2.7160
ABEV,"Aug 17, 2023",2.6875
ABEV,"Aug 16, 2023",2.6970
ABEV,"Aug 15, 2023",2.6780
ABEV,"Aug 14, 2023",2.7160
ABEV,"Aug 11, 2023",2.7540
ABEV,"Aug 10, 2023",2.7730
ABEV,"Aug 09, 2023",2.7635
ABEV,"Aug 08, 2023",2.7920
ABEV,"Aug 07, 2023",2.8110
ABEV,"Aug 04, 2023",2.8300
company,date,close_price
G,"Dec 22, 2023",34.59
G,"Dec 21, 2023",34.49
G,"Dec 20, 2023",34.18
G,"Dec 19, 2023",34.66
G,"Dec 18, 2023",34.94
G,"Dec 15, 2023",34.78
G,"Dec 14, 2023",35.38
G,"Dec 13, 2023",34.75
G,"Dec 12, 2023",34.39
G,"Dec 11, 2023",34.53
G,"Dec 08, 2023",34.36
G,"Dec 07, 2023",34.30
G,"Dec 06, 2023",34.18
G,"Dec 05, 2023",34.00
G,"Dec 04, 2023",34.59
G,"Dec 01, 2023",34.62
G,"Nov 30, 2023",33.82
G,"Nov 29, 2023",33.63
G,"Nov 28, 2023",33.57
G,"Nov 27, 2023",33.34
G,"Nov 24, 2023",33.47
G,"Nov 22, 2023",33.33
G,"Nov 21, 2023",33.54
G,"Nov 20, 2023",34.04
G,"Nov 17, 2023",33.80
G,"Nov 16, 2023",33.26
G,"Nov 15, 2023",33.41
G,"Nov 14, 2023",33.35
G,"Nov 13, 2023",31.89
G,"Nov 10, 2023",32.17
G,"Nov 09, 2023",31.47
G,"Nov 08, 2023",34.61
G,"Nov 07, 2023",34.52
G,"Nov 06, 2023",34.33
G,"Nov 03, 2023",34.24
G,"Nov 02, 2023",33.89
G,"Nov 01, 2023",32.88
G,"Oct 31, 2023",33.41
G,"Oct 30, 2023",32.98
G,"Oct 27, 2023",32.74
G,"Oct 26, 2023",33.45
G,"Oct 25, 2023",33.29
G,"Oct 24, 2023",33.68
G,"Oct 23, 2023",34.26
G,"Oct 20, 2023",35.13
G,"Oct 19, 2023",35.13
G,"Oct 18, 2023",36.23
G,"Oct 17, 2023",36.48
G,"Oct 16, 2023",36.36
G,"Oct 13, 2023",35.71
G,"Oct 12, 2023",35.72
G,"Oct 11, 2023",36.72
G,"Oct 10, 2023",36.57
G,"Oct 09, 2023",36.68
G,"Oct 06, 2023",35.79
G,"Oct 05, 2023",35.57
G,"Oct 04, 2023",35.73
G,"Oct 03, 2023",35.31
G,"Oct 02, 2023",35.73
G,"Sep 29, 2023",36.05
G,"Sep 28, 2023",36.28
G,"Sep 27, 2023",36.07
G,"Sep 26, 2023",36.22
G,"Sep 25, 2023",36.94
G,"Sep 22, 2023",36.48
G,"Sep 21, 2023",36.53
G,"Sep 20, 2023",36.95
G,"Sep 19, 2023",36.82
G,"Sep 18, 2023",36.67
G,"Sep 15, 2023",36.83
G,"Sep 14, 2023",36.88
G,"Sep 13, 2023",36.37
G,"Sep 12, 2023",36.49
G,"Sep 11, 2023",36.65
G,"Sep 08, 2023",36.95
G,"Sep 07, 2023",36.85
G,"Sep 06, 2023",37.11
G,"Sep 05, 2023",36.98
G,"Sep 01, 2023",37.54
G,"Aug 31, 2023",37.04
G,"Aug 30, 2023",37.28
G,"Aug 29, 2023",37.24
G,"Aug 28, 2023",36.64
G,"Aug 25, 2023",36.35
G,"Aug 24, 2023",35.87
G,"Aug 23, 2023",36.56
G,"Aug 22, 2023",36.00
G,"Aug 21, 2023",35.98
G,"Aug 18, 2023",36.03
G,"Aug 17, 2023",35.72
G,"Aug 16, 2023",35.54
G,"Aug 15, 2023",35.47
G,"Aug 14, 2023",36.51
G,"Aug 11, 2023",36.89
G,"Aug 10, 2023",37.11
G,"Aug 09, 2023",35.33
G,"Aug 08, 2023",35.39
G,"Aug 07, 2023",35.96
O,"Dec 22, 2023",56.89
O,"Dec 21, 2023",56.96
