company,competitors
REPL,"REPL, PROK, MGTX, ALLO, LXEO, CRBU, CGEM, IVVD, TRML, ITOS, VYGR"
RENT,"RENT, KIRK, YJ, BARK, HOUR, ARKR, RAVE, NXPL, EXPR, GTIM, WKSP"
RDW,"RDW, KAMN, PTHR, EVTL, LUNR, SPIR, ISSC, PGSS, EGGF, TATT, PKE"
RETO,"RETO, CEAD, EFOI, OC, TURN, ENG, WLGS, ILAG, INHD, CHCI, EVA"
REVB,"REVB, ARDS, PTPI, ADXS, ONCR, ENVB, PRFX, ENSC, IMPL, APVO, BDRX"
REVBW,"REVBW, ATNFW, SXTPW, DRTSW, APLMW, ARTLW, BCDAW, BCTXW, CDIOW, CTCXW, CELUW"
REYN,"REYN, CROX, CHH, RRR, GIL, IGT, NXST, BFAM, BYD, ASO, PLNT"
RCFA,"RCFA, NFYS, KVAC, TPBA, SEDA, MCAA, BFAC, BOCN, CONX, BRKH, PEGR"
RELY,"RELY, NVEI, CBZ, WNS, WU, FLYW, ENV, FA, EXLS, MMS, DLO"
RELX,"RELX, PYPL, MSCI, DASH, CSGP, ANET, CDNS, INFY, WDAY, SNPS, KLAC"
RES,"RES, HLX, OII, XPRO, ACDC, PFHC, PUMP, LBRT, CSIQ, AMRC, KGS"
RFIL,"RFIL, ONMD, VHC, CLPS, UTSI, DAIO, SONM, REFR, CRGE, CREX, INSG"
REPX,"REPX, BRY, TXO, TTI, GPRK, EGY, WTI, VTS, SBOW, GRNT, AMPY"
RGCO,"RGCO, TUSK, PNRG, AMTX, KLXE, FET, SJT, CCLP, AMPY, SMLP, NGS"
REX,"REX, GEVO, FF, AMTX, SPWR, GRNT, CAPL, NBR, DRQ, PDS, FCEL"
RERE,"RERE, BBCP, CMPO, CORZ, MVST, AIRS, RXT, DSP, SLGC, GAMB, WDH"
RGF,"RGF, BHIL, PLAG, OXUS, LEE, YHGJ, GROV, TKLF, VWE, WVVI, SANW"
RGEN,"RGEN, EXEL, NBIX, HALO, ADPT, BIIB, QGEN, TECH, PCVX, IMVT, CRSP"
REVG,"REVG, NVGS, ZIM, CMRE, ULCC, NAT, SNCY, NMM, VTOL, VLRS, CYRX"
RF,"RF, HBAN, KEY, WBS, FHN, PNFP, ZION, BOKF, SNV, FNB, ONB"
RGLD,"RGLD, TFPM, SSRM, AU, FMC, TX, KGC, AXTA, GGB, WFG, OLN"
REZI,"REZI, BRC, OI, CSTM, ALG, ESE, AIN, GEF, ALRM, AMBP, JBT"
RGLS,"RGLS, FBIO, MTEM, BOLT, ITRM, PMN, CPIX, ACST, EQ, MBRX, LUMO"
REXR,"REXR, REG, UDR, BXP, PEAK, AMH, LAMR, GLPI, ELS, CPT, CUBE"
RGP,"RGP, LQDT, RMNI, SHAP, PRTH, OPRX, MAX, PSFE, IMXI, VVI, NOTE"
RGNX,"RGNX, EDIT, ICVX, IMTX, SANA, PRME, AMAM, EXAI, ADAP, HLVX, VALN"
RGTI,"RGTI, MYNA, VUZI, QBTS, RMBL, CANG, PCTI, TSAT, UPLD, BW, CMBM"
RFI,"RFI, ASG, PMM, MIN, NCA, MHN, TYG, WHF, SOR, MIY, TDF"
RICK,"RICK, XPOF, BALY, SWBI, LIND, NRDY, SSP, WW, JOUT, ONEW, AMRK"
RFL,"RFL, DYAI, NERV, NBRV, INAB, HLTH, LTRN, DTIL, RPHM, RWLK, RAIN"
RGC,"RGC, CDXC, MDWD, MNMD, FTLF, BGXX, NAII, ACB, BTMD, CGC, SEER"
RGA,"RGA, GL, VOYA, CRBG, PRI, AEG, FG, AEL, JXN, BHF, GNW"
RILY,"RILY, HSII, ADTN, TIXT, GGR, FC, HCKT, OPFI, CTLP, TDCX, PGRU"
RIGL,"RIGL, VNDA, XOMA, MACK, GTHX, EBS, LXRX, ANNX, STOK, ZVRA, IVA"
RILYG,"RILYG, ASGI, ATMCR, ARBKL, ATCOL, RILYN, RILYZ, RILYK, RILYT, BLACR, BANFP"
RILYK,"RILYK, ASGI, ATMCR, ARBKL, ATLCL, ATCOL, RILYN, RILYG, RILYZ, RILYT, BLACR"
RILYL,"RILYL, RILYP, FGCO, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ABLLW"
RILYM,"RILYM, ASGI, ATMCR, ARBKL, ATLCL, ATCOL, RILYN, RILYG, RILYZ, RILYK, RILYT"
RILYN,"RILYN, ASGI, ATMCR, ARBKL, ATLCL, ATCOL, RILYG, RILYZ, RILYK, RILYT, BLACR"
RILYT,"RILYT, ASGI, ATMCR, ARBKL, ATLCL, ATCOL, RILYN, RILYG, RILYZ, RILYK, BLACR"
RILYP,"RILYP, RILYL, FGCO, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ABLLW"
RGTIW,"RGTIW, AWINW, LIDRW, ALLG, AMPGW, APCXW, ARBEW, ARQQW, ASTSW, AUUDW, AUROW"
RGS,"RGS, AHG, FTFT, GVH, YJ, JCTCF, BTBD, JEWL, JOAN, TAIT, MOGU"
RILYO,"RILYO, ASGI, ATMCR, ARBKL, ATLCL, ATCOL, RILYN, RILYG, RILYZ, RILYK, RILYT"
RGR,"RGR, SWBI, POWW, VSTO, BV, IMAX, GTN.A, SBGI, WWW, TILE, WW"
RHI,"RHI, NSP, MAN, SOFI, STN, CLH, DUOL, CNM, PCOR, WEX, NOV"
RH,"RH, BROS, POST, FLO, PPC, NTCO, FIZZ, IPAR, OLLI, LANC, SAM"
RIOT,"RIOT, QFIN, SOS, CIFR, PGY, BITF, HKD, AWH, SOFI, CXM, CXT"
RGT,"RGT, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
RILYZ,"RILYZ, ASGI, ATMCR, ARBKL, ATCOL, RILYN, RILYG, RILYK, RILYT, BLACR, BANFP"
RHP,"RHP, HR, OHI, EPR, SBRA, MPW, CUBE, NHI, PEB, RLJ, CXW"
RIG,"RIG, VAL, PTEN, HP, HPK, KNTK, BEPC, SEDG, DTM, PBF, ORA"
RIVN,"RIVN, NIO, XPEV, LCID, OSK, LI, GOEV, F, GM, PCAR, HMC"
RKDA,"RKDA, ITP, TANH, VNTRQ, VNTR, AUMN, AUST, FMST, CHNR, ASTLW, AAU"
RKLB,"RKLB, KTOS, WD, ASTS, CHPT, GATX, JOBY, NKLA, MTTR, KAMN, AIR"
RLAY,"RLAY, SRRK, VIR, KYMR, APGE, BCRX, INBX, TALS, AUTL, VCEL, CABA"
RLMD,"RLMD, XBIT, ADCT, EBS, AQST, CTXR, ABEO, GLSI, IOBT, CUE, VTGN"
RIO,"RIO, SCCO, FCX, BHP, SHW, VALE, APD, ECL, NUE, DOW, PPG"
RITM,"RITM, KRG, AIRC, VNO, KRC, PECO, ADC, EPRT, HHH, HR, RHP"
RJF,"RJF, SF, NMR, IBKR, MKTX, HOOD, SEIC, FITB, MTB, STT, TROW"
RLYB,"RLYB, NKTR, CTMX, RLMD, GALT, SPRB, LPTX, KPTI, ATOS, ONCY, DMAC"
RIV,"RIV, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
RMBS,"RMBS, MTSI, LSCC, POWI, CRUS, SLAB, DIOD, AMBA, OSIS, MXL, AMKR"
RMBL,"RMBL, ISSC, CTG, SNCR, STIX, MNDO, CANG, PCTI, TSAT, UPLD, BW"
RKT,"RKT, SYM, EFX, APTV, BR, GPN, IT, VRSK, PLTR, FIS, FLT"
RMBI,"RMBI, LNKB, FFNW, FXNC, HNVR, FRAF, UNB, CBFV, EBMT, ISTR, CWBC"
RL,"RL, VFC, KTB, PARA, SKX, TTC, BJ, BIRK, CHDN, CZR, WSC"
RMCO,"RMCO, FRBK, TIRX, LGHL, UK, SVVC, PW, WHLR, BTCT, HALL, DUO"
RLJ,"RLJ, PEB, CXW, SVC, NHI, DHC, MPW, INN, UHT, CLDT, SBRA"
RMCOW,"RMCOW, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
RMCF,"RMCF, RAVE, NXPL, WBUY, XELB, EXPR, GTIM, RENT, WKSP, FTFT, AHG"
RMGC,"RMGC, DHCA, SKIL, PAYS, QRHC, BYRN, ARRW, ADTH, CCRD, ALOT, NSTB"
RLI,"RLI, SIGI, AXS, THG, WTM, MCY, CNA, CINF, WRB, ESGR, KNSL"
RLX,"RLX, TNL, TGNA, SPB, CABO, VAC, DISH, CRI, GHC, SVV, CUK"
RMTI,"RMTI, GDTC, ASMB, CNTB, GMTX, ACXP, AADI, BIVI, CKPT, TLSA, KZR"
RNA,"RNA, PRTC, VERA, EWTX, TVTX, ALXO, MGNX, ZYME, GRCL, CALT, ELVN"
RMNI,"RMNI, PRTH, OPRX, EEX, PAYS, DHX, GRVY, ZFOX, LQDT, EGIO, SCOR"
RMR,"RMR, MEG, HCKT, BKCC, BLX, FBMS, PDM, KREF, AMSF, BFC, MQY"
RNAZ,"RNAZ, GRAY, NTBL, AGRX, LSDI, CMND, SONN, BFRI, LIXT, KPRX, XCUR"
RNAC,"RNAC, OGI, VAXX, NKTR, DMAC, LPTX, GBIO, ACRV, CTMX, ATOS, GALT"
RMAX,"RMAX, DOUG, OPAD, HOUS, BPRN, PINE, MFIN, CHMG, FUND, IIF, CBAN"
RNLX,"RNLX, OCC, CHR, TRT, WHLM, TSRI, CAUD, DTST, AMPG, VHC, DPRO"
RNW,"RNW, NEP, AY, ENLT, CEPU, AMPS, ORA, BEPC, CWEN, VIST, SHLS"
RMD,"RMD, BAX, PODD, TFX, GMED, DXCM, BDX, BSX, WST, PEN, STVN"
RNST,"RNST, FBK, BANR, LOB, OFG, EFSC, LKFN, HTLF, TOWN, SYBT, FBNC"
RNXT,"RNXT, NRBO, TCRT, MTEM, CNTX, LSTA, VIRX, SNSE, GLTO, KALA, APRE"
RNWWW,"RNWWW, ADNWW, CWEN-A, HTOOW, TRNF, CDZIP, CIG, CWEN.A, SBS, CIG.C, TLK"
RMI,"RMI, WNNRU, BFACU, ASCBW, VFL, AWF, ACAXW, APXIW, ARIZW, ASA, ATAKW"
ROAD,"ROAD, GVA, STRL, GLDD, ORN, FLR, KBR, PGTI, PATK, ROCK, WGO"
ROCK,"ROCK, PGTI, ROAD, GVA, PATK, STRL, WGO, ABM, CCS, WOR, JBI"
RMT,"RMT, MVF, HRZN, VCV, MMU, NQP, MYD, MUA, DSU, MYN, GIM"
ROCLU,"ROCLU, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ENERU, ENERW, ACBAW"
RM,"RM, WRLD, ATLC, LC, LPRO, AOMR, PCB, NREF, SSBK, AFCG, RCS"
ROCLW,"ROCLW, ASCBW, ACAXW, APXIW, ARIZW, ATAKW, CLINW, USCTW, ESACW, FATPW, IOACW"
ROI,"ROI, LYT, SVRE, AUVI, MOBQ, SRAX, EBET, FOXO, VOCL, TRKAQ, DMSL"
RNG,"RNG, ATHM, PEGA, YY, UPWK, SSTK, DXC, CSGS, BILI, ETWO, TASK"
ROIC,"ROIC, AKR, MMI, ESRT, DRH, AAT, TWO, LTC, MFA, NYMT, ABR"
ROIV,"ROIV, SRPT, UTHR, CTLT, LEGN, CERE, JAZZ, IONS, BBIO, ELAN, ASND"
ROKU,"ROKU, LBRDA, LBRDK, LBTYK, LBTYA, CABO, DISH, LILA, ATUS, RCI, WBD"
RNGR,"RNGR, CCLP, TUSK, KLXE, NGS, NINE, PUMP, FF, AMPY, SJT, MTRX"
ROOT,"ROOT, HIPO, KFS, MHLD, HRTG, NODK, ICCH, JRVR, GLRE, GBLI, UVE"
RNR,"RNR, ESGR, AFG, CNA, KNSL, RLI, SIGI, AXS, EG, THG, L"
ROST,"ROST, LE, TJX, AZO, JD, ORLY, FAST, YUM, KR, CMG, DG"
RPD,"RPD, FROG, AI, CVLT, SPT, BOX, NCNO, AYX, ESMT, ACIW, PYCR"
ROVR,"ROVR, SAH, EAT, ODP, WMK, TGLS, CAKE, PLAY, CNXN, CBRL, IMKTA"
RPHM,"RPHM, ENLV, NERV, NBRV, LTRN, CKPT, BIVI, RAIN, AADI, YS, ELDN"
RPAY,"RPAY, GCT, HUYA, BELFB, ARLO, DDD, PUBM, BELFA, HSTM, OLO, SLP"
RPID,"RPID, OMIC, DTIL, HLTH, TLIS, DNAY, AXDX, PRPO, BNGO, SEER, RZLT"
RPRX,"RPRX, KB, CINF, BAM, SUI, ESS, SYF, BGNE, MAA, CFG, AER"
ROG,"ROG, AVDX, AMBA, QTWO, FSLY, WB, YY, PI, PRGS, VYX, INTA"
RNP,"RNP, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
ROK,"ROK, FERG, JCI, IR, GWW, XYL, DOV, TS, AXON, BALL, HUBB"
RRBI,"RRBI, EBTC, MPB, MCBC, ACNB, CSTR, MOFG, RBB, WTBA, BMRC, SMMF"
ROL,"ROL, PHM, HWM, NVR, JHX, WSO.B, WSO, WY, LII, MAS, OC"
RPTX,"RPTX, XERS, NBTX, YMAB, EPIX, ESPR, ARQT, ERAS, NUVB, MREO, ANL"
RRGB,"RRGB, NATH, BH, TAST, RICK, CHUY, STKS, GENK, NDLS, FAT, LOCO"
ROP,"ROP, AME, KEYS, FTV, NXPI, APH, AMX, TEAM, CRWD, NTES, DELL"
ROSS,"ROSS, KRNL, NSTD, WNNR, BYN, BCSA, JMAC, TLGY, PHYT, NSTC, LCA"
RRR,"RRR, CHH, BYD, WH, MLCO, PENN, WYND, PK, TNL, ATAT, MCRI"
RSLS,"RSLS, NURO, INVO, NMRD, AVGR, TNON, INBS, DYNT, NVIV, PYPD, QNRX"
RSVRW,"RSVRW, AENTW, ANGHW, CSSEP, CSSEL, EMWPF, HOFVW, LGF-B, LGF-A, MMVWW, ABLVW"
RSVR,"RSVR, LVOX, ACEL, NGMS, SPHR, MCS, UTI, LANV, MPX, GHG, VTRU"
RPM,"RPM, MAS, LII, OC, ACM, WSO.B, JHX, FND, WSO, BLD, CX"
RSSS,"RSSS, ACNT, TAYD, ADES, EBON, MCHX, PPIH, APT, BWEN, ISDR, STCN"
RQI,"RQI, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
RUM,"RUM, SABR, GRND, MGNI, TBLA, MODN, YALA, WB, HUYA, HSTM, KIND"
RPT,"RPT, ALX, BFS, AKR, ROIC, SKT, MAC, FBRT, PLYM, PGRE, AIV"
RUN,"RUN, FLNC, ETRN, MGY, BAK, SM, ORA, TDW, NOG, CRC, HP"
RUMBW,"RUMBW, AUUDW, DATSW, DAVEW, XELAP, GRABW, JTAIW, JTAIZ, KBNTW, LTCHW, MCLDW"
RRAC,"RRAC, NPAB, SVII, LGVC, HCMA, IPXX, XPDB, HCVI, KAII, ENPC, RENE"
RRX,"RRX, FELE, AGCO, TTEK, ALLE, CCK, RBC, ATR, MIDD, DCI, BERY"
RTC,"RTC, SLNH, MRIN, PRSO, LKCO, CNET, CRTD, MITC, LDWY, WNW, EZGO"
RRC,"RRC, SWN, MTDR, SM, KOS, CRK, CPE, MRO, EQT, FANG, HESM"
RUSHA,"RUSHA, RUSHB, GPI, ABG, CWH, SAH, KAR, AN, CRMT, MUSA, LAD"
RUSHB,"RUSHB, GPI, RUSHA, ABG, SAH, AN, LAD, CVNA, PAG, KMX, AEO"
RSKD,"RSKD, RDWR, IIIV, QNST, CASS, OLO, GRVY, RMNI, OPRX, GETY, KIND"
RS,"RS, CNHI, IEX, AVY, SWK, HUBB, NDSN, PKG, GGG, BALL, AMCR"
RSF,"RSF, AOD, AGD, DCF, LDP, XFLT, NMAI, AIO"
RSI,"RSI, GDEN, XPOF, SGHC, FUN, SIX, SEAS, NGMS, FUBO, MNRO, ACEL"
RVMD,"RVMD, IBRX, DNLI, IMCR, ACLX, KRYS, DNA, RXRX, IOVA, SWTX, TWST"
RVNC,"RVNC, OLMA, PHAR, ADPT, ARCT, MGNX, MNKD, NRIX, PGEN, STTK, HRTX"
RSG,"RSG, WM, WCN, MRVL, SQ, TT, CPRT, PAYX, NU, PLTR, TRI"
RVPH,"RVPH, KNTE, RNAC, BLRX, IOBT, OGI, ETON, XBIT, ANIX, ACRV, ASRT"
RVSB,"RVSB, BFIN, FGBI, CZWI, FSFG, FNWD, BVFL, HMNF, SFBC, TBNK, FCAP"
RVSN,"RVSN, CISS, OP, USDP, TOPS, ANTE, YGMZ, RAIL, WAB, HYRE, FRGT"
RVMDW,"RVMDW, ATNFW, SXTPW, DRTSW, APLMW, ARTLW, BCDAW, BCTXW, CDIOW, CTCXW, CELUW"
RVSNW,"RVSNW, ADSEW, AERTW, AIRTP, POWWP, BLDEW, BAERW, CEADW, CRESW, DFLIW, ESOA"
RTO,"RTO, PATH, GEN, AFRM, APP, TRU, IPG, GFL, J, DOCU, MORN"
RVPHW,"RVPHW, LBPSW, GMVDW, JUPWW, LIXTW, NLSPW, SVREW, EYESW, FWRLX, SYTAW, VANIW"
RTX,"RTX, LMT, NOC, GD, TDG, LHX, TATT, SIF, TDY, TXT, LDOS"
RVYL,"RVYL, MULN, AERT, USIO, ATIF, CACO, OMH, WE, OG, SGRP, VIVK"
RWAY,"RWAY, QD, WULF, VEL, MDBH, HIVE, GHI, CCAP, HUT, LX, MFIN"
RWAYL,"RWAYL, ASGI, ATMCR, ARBKL, ATLCL, ATCOL, RILYN, RILYG, RILYZ, RILYK, RILYT"
RWAYZ,"RWAYZ, ASGI, ATMCR, ARBKL, ATCOL, RILYN, RILYG, RILYZ, RILYK, RILYT, BLACR"
RWLK,"RWLK, MLSS, COCH, OTEC, EAR, RBOT, ANZU, NTRB, CLGN, POAI, ALTU"
RWOD,"RWOD, TBMC, ESAC, ONYX, BLAC, BOWN, QDRO, GODN, HSPO, FICV, DISA"
RXRX,"RXRX, IOVA, SWTX, TWST, PTCT, SDGR, ACLX, VCEL, ABCL, INBX, DNLI"
RXST,"RXST, WRBY, STAA, EYE, EDAP, CLPT, APYX, STIM, BHC, BLCO, RLAY"
RXT,"RXT, DSP, CDLX, TRMR, TINV, GMM, SST, OB, VMEO, ADTH, OCFT"
RVLV,"RVLV, CNXN, HEPS, SFIX, DDL, JMIA, QRTEA, CARS, FWRG, GOOS, SG"
RYAAY,"RYAAY, HEI, HII, EME, ITT, KNX, WCC, FIX, CR, ROLL, KEX"
RYZB,"RYZB, OGN, AXSM, MLTX, BHVN, RARE, CORT, ARWR, MRTX, EVO, FOLD"
RVP,"RVP, PAVM, MHUA, NEPH, NMTC, AKLI, MODD, SRTS, LNSR, CODX, FEMY"
RYTM,"RYTM, RCKT, BHC, HCM, AMPH, XENE, CBAY, GLPG, PBH, TGTX, ZLAB"
RVT,"RVT, GSBD, TY, GAB, USA, PTY, NUV, STEW, ADX, MUC, CET"
RVTY,"RVTY, AVTR, BIO, BIO.B, WAT, TXG, ILMN, EXAS, INCY, NBIX, VRNA"
RZLT,"RZLT, MEIP, THTX, SYBX, CARA, NRXP, CLNN, NERV, SCTL, HCWB, YMTX"
SABR,"SABR, RUM, GRND, BMBL, MGNI, TBLA, MODN, WB, YALA, PUBM, EB"
RY,"RY, HDB, TD, MUFG, IBN, BMO, SAN, SMFG, ING, BBVA, CM"
SABS,"SABS, ACOR, CRIS, SGMO, INKT, CYTH, ACHL, CADL, NSTG, GMDA, ESLA"
SABSW,"SABSW, ATNFW, SXTPW, DRTSW, APLMW, ARTLW, BCDAW, BCTXW, CDIOW, CTCXW, CELUW"
RYAM,"RYAM, MERC, NL, AMLI, VZLA, ODV, DC, FSTR, PPTA, ATLX, AVD"
RWT,"RWT, NYMT, ARR, DX, ACRE, MFA, IVR, PMT, TWO, ARI, RC"
RXO,"RXO, GBTG, GXO, XPO, WERN, CAAP, TRMD, ARCB, HUBG, INSW, HTZ"
SAFT,"SAFT, EIG, AMSF, PLMR, HCI, MAX, PRA, UFCS, UVE, DGICA, GBLI"
RYAN,"RYAN, EQH, ERIE, GSHD, BRP, BRO, WTW, MKTX, PEAK, LAMR, HOOD"
RYI,"RYI, ZEUS, IAG, FSM, KRO, GSM, CDE, CGAU, KOP, CMP, LAAC"
SAI,"SAI, UPTD, MRIN, AUUD, LYT, MCAG, MLGO, ARIZ, SSNT, HKIT, NISN"
SAGA,"SAGA, BREZ, HUDA, AOGO, ACAX, AQU, WINV, DMAQ, PEPL, KACL, VSAC"
SAGE,"SAGE, PTGX, PNT, XNCR, DCPH, AKRO, KNSA, MIRM, ARDX, KROS, AVDL"
RYN,"RYN, PCH, KBH, BCC, LPX, SUM, IBP, SKY, AWI, AZEK, MDC"
SAIA,"SAIA, KNX, LSTR, JBHT, ARCB, HTLD, ODFL, SNDR, ZTO, TFII, UAL"
SALM,"SALM, BBGI, CNVS, VEEE, FAZE, IPW, LIZI, IHT, YQ, NXTP, TRNR"
SAITW,"SAITW, AGBAW, BETS, BTMWW, CIFRW, LGHLW, NCPLW, VCXAU, VIIAU, NNAGU, NNAGW"
SAMG,"SAMG, MRCC, BRDG, SAR, BANX, WHG, ERES, VALU, DHIL, FDUS, VINP"
S,"S, MNDY, BILL, QLYS, ZI, DSGX, GWRE, CYBR, FRSH, SMAR, PCTY"
SA,"SA, FSM, IAG, CGAU, DRD, NFGC, SAND, GATO, EXK, TGB, MUX"
SANA,"SANA, IMTX, EDIT, RGNX, PRME, AMAM, ICVX, FLGT, EXAI, FDMT, ADAP"
SANG,"SANG, GAN, HRYU, PODC, NUBI, AUID, IZM, TACT, CUTR, AKTS, WIMI"
SANM,"SANM, PLXS, TTMI, CTS, BHE, CLS, SVFCX, HAYW, APPN, IDCC, CALX"
SANW,"SANW, LOCL, SEED, AAGR, VFF, VCXA, WVVI, TKLF, BHIL, DTCK, DALN"
SAFE,"SAFE, JBGS, CXW, LADR, IVT, VRE, ARI, SVC, ALEX, RLJ, TWO"
SATL,"SATL, CRNT, CMBM, VUZI, PCTI, KVHI, CMTL, ONDS, GILT, AVNW, COMM"
SASI,"SASI, GROM, WORX, COMS, OBLG, SYTA, WISA, BKYI, SOFO, MYSZ, VS"
SASR,"SASR, NBHC, HOPE, WABC, FCF, NWBI, CHCO, TRMK, HAFC, WSBC, CAC"
SATLW,"SATLW, POWWP, HEI-A, LUNRW, KWESW, LILMW, MNTSW, MOG-A, KITTW, ADSEW, AERTW"
SAIC,"SAIC, CACI, IONQ, AGYS, VRNT, OTEX, JKHY, GDDY, IOT, SMAR, DV"
SATS,"SATS, COMM, CMTL, CMBM, CALX, GOGO, ASTS, VSAT, GSAT, CCOI, SHCO"
SAVA,"SAVA, EYPT, ABUS, NAUT, CABA, CVAC, CRGX, NAMS, MDXG, FDMT, AHCO"
SAH,"SAH, CRMT, GPI, ABG, AN, RUSHA, RUSHB, ROVR, EAT, CBRL, CAKE"
SAM,"SAM, TAP, CCU, FRPT, LANC, OLLI, SMPL, IPAR, FIZZ, NTCO, FLO"
SAN,"SAN, SMFG, BMO, ING, BBVA, IBN, CM, LYG, BCS, MUFG, NWG"
SBAC,"SBAC, CCI, AVB, EQR, ARE, VICI, EXR, IRM, VTR, SUI, ESS"
SBCF,"SBCF, NBTB, FBP, RNST, FBK, BANR, OFG, TRMK, LKFN, HTLF, FBNC"
SBFG,"SBFG, OVBC, SBNY, CBFV, FFNW, HNVR, EBMT, LNKB, RMBI, BKSC, UBCP"
SAR,"SAR, BRDG, PUYI, SAMG, VALU, DHIL, MRCC, BANX, FDUS, WHG, ABL"
SBFM,"SBFM, PULM, GHSI, DRUG, UPC, DMK, CANF, KZIA, ALZN, BPTS, JAGX"
SBET,"SBET, NFTG, PEGY, OMQS, MMV, LTRY, MSGM, ELYS, IMBI, BON, SLNA"
SBGI,"SBGI, GTN.A, GTN, SSP, EVC, TV, TGNA, ACEL, AMCX, IMAX, RGR"
SAP,"SAP, INTU, NOW, CRM, SHOP, ADBE, SNPS, CDNS, ORCL, SNOW, NTES"
SBLK,"SBLK, LPG, TRMD, DHT, SFL, DAC, ZIM, CMRE, NVGS, STNG, NMM"
SAVE,"SAVE, JBLU, ALGT, SKYW, ULCC, SNCY, GOL, VLRS, HA, AZUL, CPA"
SBRA,"SBRA, EPR, MPW, PCH, NHI, PEB, RLJ, RYN, CXW, SVC, DHC"
SB,"SB, NETI, OSG, PANL, EGLE, SMHI, DSX, ASC, CPLP, HSHP, GASS"
SBSI,"SBSI, GABC, LBAI, EGBN, RBCAA, PFBC, CTBI, PEBO, GSBC, FCBC, STBA"
SBUX,"SBUX, TJX, CVS, BKNG, LOW, MELI, TGT, CMG, ORLY, ROST, AZO"
SBT,"SBT, WSBF, NRIM, CVLY, PDLB, FMAO, BCBP, WNEB, BVFL, RVSB, FGBI"
SAND,"SAND, CGAU, IAG, AG, FSM, SA, DRD, NFGC, GATO, EXK, TGB"
SBR,"SBR, PUMP, OPAL, METC, SXC, AMPS, CAPL, REX, SPWR, GRNT, NRP"
SBI,"SBI, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
SBH,"SBH, WOOF, FLWS, TITN, NEGG, WINA, HLF, CARS, FIGS, SG, RVLV"
SCHL,"SCHL, WLY, WLYB, NAPA, KLG, CHEF, MATW, AGRO, WALD, LVRO, JBSS"
SBOW,"SBOW, BRY, SD, WTI, EGY, CPE, CRK, GRNT, VTS, TTI, REPX"
SBSW,"SBSW, HMY, OR, EGO, AGI, AG, PAAS, SAND, CGAU, CDE, IAG"
SBS,"SBS, ADNWW, CDZIP, CIG, CWEN.A, CWEN-A, CIG.C, HTOOW, RNWWW, TRNF, TEO"
SCLXW,"SCLXW, ATNFW, SXTPW, ACONW, AIMDW, KERNW, DRTSW, ALVOW, ALVO, AONCW, AONC"
SCKT,"SCKT, VSME, INTZ, BLIN, MIND, LAES, CAMP, EZFL, WETG, VISL, DTSS"
SCLX,"SCLX, CCCC, PSTX, TSHA, AGEN, HUMA, AURA, FENC, CHRS, GLUE, FATE"
SBXC,"SBXC, IVCA, TRIS, APCA, ACRO, VAQC, PEGR, SUAC, BRKH, EVE, PV"
SCOR,"SCOR, XBP, SGRP, SEZL, XELA, HLBZ, PALT, KRKR, PAYS, NOTE, DOMA"
SCNI,"SCNI, KRBP, AXLA, TCBP, ZIVO, WINT, ELOX, PKBO, ZVSA, BXRX, EVLO"
SCPH,"SCPH, PRLD, IVA, OMER, VNDA, APLT, AKBA, ATAI, ANNX, STOK, AEON"
SCRM,"SCRM, CVII, PRPB, GHIX, FSNB, AACT, DCRD, DHHC, MTAL, SLAM, NETD"
SCRMW,"SCRMW, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ENERU, ENERW, ACBAW"
SCRMU,"SCRMU, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ENERU, ENERW, ACBAW"
SCD,"SCD, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
SCCO,"SCCO, FCX, VALE, RIO, BHP, APD, ECL, NUE, DOW, PPG, NEM"
SCTL,"SCTL, FIXX, DARE, CELU, NXTC, CLRB, GANX, SLS, LGVN, ONCT, VYNE"
SCSC,"SCSC, PRLB, KRNT, GRC, POWL, HY, IRBT, MRC, ERII, TWI, TRS"
SCWX,"SCWX, SOUN, MGIC, CCSI, LAW, CGNT, MTLS, AMSWA, DOMO, BAND, ONTF"
SCVL,"SCVL, DBI, GCO, BOOT, FL, BJRI, ETD, HZO, SPTN, KRUS, BIGC"
SCHW,"SCHW, GS, MS, BLK, IBKR, HDB, PLD, TD, AXP, MUFG, RY"
SCWO,"SCWO, BKSY, ALTO, OB, HQI, DRCT, SST, AMTX, FNGR, TSP, GSMG"
SCYX,"SCYX, ACET, COYA, CLSD, APLM, ADAG, IMUX, KRON, AFMD, EGRX, ACRS"
